StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,Uno,emotion
GA,Cobb,African American,49.0,Female,Divorced or Widowed,No,No,3.0,25000.0,Individual Rights,Civil/Constitutional Rights,2020-11-11 16:14:09,2020-12-31 04:51:06,EBD03BF0-6C3D-469C-904F-D491D2A56EAE,fear
GA,Cobb,African American,49.0,Female,Divorced or Widowed,No,No,3.0,25000.0,Individual Rights,Civil/Constitutional Rights,2020-11-11 16:14:09,2020-12-31 04:51:06,EBD03BF0-6C3D-469C-904F-D491D2A56EAE,fear
GA,Barrow,Caucasian,62.0,Female,Single,No,No,1.0,30000.0,Housing and Homelessness,Housing or Property Owned,2020-11-10 16:08:52,2021-04-15 15:40:40,F6E69CEB-AEF4-48F6-BF69-F1BFEBA105D0,sad
GA,Lumpkin,Caucasian,28.0,Female,Married / remarried,No,No,3.0,1000.0,Family and Children,Family/Divorce/Custody,2020-11-10 16:59:01,2021-04-15 15:41:03,CA2C1AF3-1210-4DFD-80E8-9A4CD48A5889,sad
GA,DeKalb,African American,49.0,Female,Single,No,No,2.0,365.0,Other,Other,2020-11-10 17:15:32,2020-12-17 20:55:46,F3B07B1D-88B9-4227-A8A9-5AFAC43994C1,fear
GA,DeKalb,African American,49.0,Female,Single,No,No,2.0,365.0,Other,Other,2020-11-10 17:15:32,2020-12-17 20:55:46,F3B07B1D-88B9-4227-A8A9-5AFAC43994C1,fear
GA,DeKalb,African American,49.0,Female,Single,No,No,2.0,365.0,Other,Other,2020-11-10 17:15:32,2020-12-17 20:55:46,F3B07B1D-88B9-4227-A8A9-5AFAC43994C1,fear
GA,Cherokee,Caucasian,23.0,Female,Married / remarried,No,No,2.0,35000.0,Family and Children,Family/Divorce/Custody,2020-11-10 20:29:35,2021-04-15 15:41:26,55975854-897B-4C72-B98A-F8C85E82D736,fear
GA,Cherokee,Caucasian,23.0,Female,Married / remarried,No,No,2.0,35000.0,Family and Children,Family/Divorce/Custody,2020-11-10 20:29:35,2021-04-15 15:41:26,55975854-897B-4C72-B98A-F8C85E82D736,fear
GA,Cobb,Caucasian,23.0,Male,Single,No,No,1.0,15000.0,Housing and Homelessness,Hurricane â€“ Tenant and Rental,2020-11-10 22:51:35,2021-04-15 15:41:46,C6110F71-9577-42D7-8C7F-3202103F9D7A,fear
GA,Jefferson,Caucasian,49.0,Female,Divorced or Widowed,No,No,3.0,0.0,Housing and Homelessness,Housing or Property Owned,2020-11-11 02:44:51,2021-04-15 15:42:09,51E8CB7C-4718-47F1-B026-826BC6015764,surprise
GA,Cherokee,Caucasian,47.0,Female,Divorced or Widowed,No,No,2.0,0.0,Family and Children,Family/Divorce/Custody,2020-11-11 05:01:53,2021-04-15 15:42:35,A93257BE-78E3-485A-BE7D-F99423E72F3A,fear
GA,Richmond,African American,25.0,Female,Single,No,No,1.0,16000.0,Family and Children,Family/Divorce/Custody,2020-11-11 14:25:42,2020-11-26 18:18:43,8A5DCACC-70ED-4615-A6AE-AEE40E7C6BAD,fear
GA,Richmond,African American,25.0,Female,Single,No,No,1.0,16000.0,Family and Children,Family/Divorce/Custody,2020-11-11 14:25:42,2020-11-26 18:18:43,8A5DCACC-70ED-4615-A6AE-AEE40E7C6BAD,fear
GA,Cobb,Caucasian,57.0,Male,Separated,No,No,2.0,720.0,Housing and Homelessness,Housing or Property Owned,2020-11-11 14:32:16,2021-04-15 15:42:56,66D55AFC-8D68-4084-B4AE-3AAB3A3F92CE,fear
GA,Newton,Caucasian,20.0,Female,Single,No,No,3.0,10000.0,"Work, Employment and Unemployment",Work,2020-11-11 15:30:00,2020-12-15 00:03:04,CF93FBA8-6042-4173-8647-1FD141D1879A,fear
GA,Newton,Caucasian,20.0,Female,Single,No,No,3.0,10000.0,"Work, Employment and Unemployment",Work,2020-11-11 15:30:00,2020-12-15 00:03:04,CF93FBA8-6042-4173-8647-1FD141D1879A,fear
GA,Rockdale,African American,65.0,Female,Separated,No,No,2.0,15000.0,Family and Children,Family/Divorce/Custody,2020-11-11 15:24:55,2020-11-26 19:25:40,3A9284A5-6834-4E48-A692-5342CD42A136,fear
GA,Rockdale,African American,65.0,Female,Separated,No,No,2.0,15000.0,Family and Children,Family/Divorce/Custody,2020-11-11 15:24:55,2020-11-26 19:25:40,3A9284A5-6834-4E48-A692-5342CD42A136,fear
GA,DeKalb,African American,28.0,Female,Single,No,No,3.0,280.0,Housing and Homelessness,Hurricane â€“ Tenant and Rental,2020-11-11 16:18:36,2021-04-15 15:43:40,1E6B3B42-C1F5-47E5-AB65-55D4BF773EB8,fear
GA,Walker,Caucasian,40.0,Female,Married / remarried,No,No,2.0,7200.0,Family and Children,Family/Divorce/Custody,2020-11-11 19:16:13,2021-04-15 15:44:02,D39F167A-E30B-4BFA-85AB-640F6995D95E,surprise
GA,Henry,African American,60.0,Female,Single,No,No,2.0,13000.0,Income Maintenance,"Hurricane â€“ SNAP (Food Stamps), Unemployment Insurance",2020-11-11 19:18:38,2021-04-15 15:44:43,BD55B927-C0D5-41CA-A1A9-CD3D6255AAB7,fear
GA,Henry,African American,60.0,Female,Single,No,No,2.0,13000.0,Income Maintenance,"Hurricane â€“ SNAP (Food Stamps), Unemployment Insurance",2020-11-11 19:18:38,2021-04-15 15:44:43,BD55B927-C0D5-41CA-A1A9-CD3D6255AAB7,fear
GA,Fulton,Other,42.0,Other,Other,,No,2.0,940.0,Other,Other,2020-11-11 19:30:09,2021-04-15 15:45:25,6578D415-3B01-4385-A6F8-FD45576114C4,surprise
GA,Fulton,Asian,52.0,Male,Married / remarried,,No,3.0,0.0,Health and Disability,Health Care,2020-11-11 22:06:50,2021-04-15 15:45:56,6BA885CC-C65A-494E-B7D9-6CB289C18F16,happy
GA,Cobb,Caucasian,52.0,Male,Married / remarried,No,No,3.0,9000.0,Other,Other,2020-11-11 22:56:39,2020-12-17 21:22:27,8A989F79-BB75-4DA3-ABFA-769EAB34D7AB,surprise
GA,Cobb,Caucasian,52.0,Male,Married / remarried,No,No,3.0,9000.0,Other,Other,2020-11-11 22:56:39,2020-12-17 21:22:27,8A989F79-BB75-4DA3-ABFA-769EAB34D7AB,surprise
GA,Barrow,Caucasian,45.0,Female,Single,No,No,1.0,100.0,Housing and Homelessness,Housing or Property Owned,2020-11-11 23:03:17,2021-04-15 15:46:16,1A35BC09-E079-472E-9F01-48A094B4F6B7,fear
GA,Walton,Other,40.0,Other,Other,,No,3.0,1000.0,Other,Other,2020-11-11 23:13:12,2021-04-15 15:46:34,725F072E-2E34-4289-AF6C-C7196CEAF7A6,fear
GA,Fulton,Caucasian,33.0,Female,Separated,No,No,4.0,23000.0,Family and Children,Family/Divorce/Custody,2020-11-12 00:08:02,2021-04-15 15:46:53,5812F492-5945-44A0-8EA0-2770E5A2E311,fear
GA,Bulloch,African American,28.0,Female,Single,No,No,4.0,800.0,Other,Other,2020-11-12 00:09:07,2020-11-27 13:04:52,132C03B8-C006-4FAC-A6B9-43E8440F8582,fear
GA,Bulloch,African American,28.0,Female,Single,No,No,4.0,800.0,Other,Other,2020-11-12 00:09:07,2020-11-27 13:04:52,132C03B8-C006-4FAC-A6B9-43E8440F8582,fear
GA,Bulloch,African American,28.0,Female,Single,No,No,4.0,800.0,Other,Other,2020-11-12 00:09:07,2020-11-27 13:04:52,132C03B8-C006-4FAC-A6B9-43E8440F8582,fear
GA,Bulloch,African American,28.0,Female,Single,No,No,4.0,800.0,Other,Other,2020-11-12 00:09:07,2020-11-27 13:04:52,132C03B8-C006-4FAC-A6B9-43E8440F8582,fear
GA,Bulloch,African American,28.0,Female,Single,No,No,4.0,800.0,Other,Other,2020-11-12 00:09:07,2020-11-27 13:04:52,132C03B8-C006-4FAC-A6B9-43E8440F8582,fear
GA,Dodge,Caucasian,43.0,Female,Married / remarried,No,No,3.0,40714.0,"Work, Employment and Unemployment",Work,2020-11-12 01:15:10,2020-12-25 14:11:42,82603ED7-C36D-4149-AC04-BC0EA3221A17,fear
GA,Dodge,Caucasian,43.0,Female,Married / remarried,No,No,3.0,40714.0,"Work, Employment and Unemployment",Work,2020-11-12 01:15:10,2020-12-25 14:11:42,82603ED7-C36D-4149-AC04-BC0EA3221A17,fear
GA,Fannin,Caucasian,24.0,Female,Single,No,No,2.0,1400.0,Family and Children,Family/Divorce/Custody,2020-11-12 01:55:44,2021-04-15 15:47:13,B4C5DA78-6563-4138-AE73-FCC7BC7AA633,fear
GA,Gwinnett,Asian,33.0,Male,Married / remarried,No,No,6.0,70000.0,"Work, Employment and Unemployment",Work,2020-11-12 15:04:52,2020-11-30 20:55:37,66DCF462-F1BE-45D1-89D9-6122B5E18823,fear
GA,Gwinnett,Asian,33.0,Male,Married / remarried,No,No,6.0,70000.0,"Work, Employment and Unemployment",Work,2020-11-12 15:04:52,2020-11-30 20:55:37,66DCF462-F1BE-45D1-89D9-6122B5E18823,fear
GA,Muscogee,Other,39.0,Other,Other,,No,2.0,3000.0,Other,Other,2020-11-12 16:44:11,2021-04-15 15:47:37,9764C58D-4320-46C3-B51A-09092B954E1F,fear
GA,Baldwin,Caucasian,44.0,Male,Divorced or Widowed,No,No,1.0,0.0,Other,Other,2020-11-12 17:30:17,2021-04-15 15:47:55,6FC59080-6CA8-4400-913F-BC4A902DE7BE,sad
GA,Richmond,Caucasian,18.0,Female,Single,No,No,4.0,1900.0,Other,Other,2020-11-12 17:18:35,2020-12-10 20:23:08,0060DD19-A630-4E3C-8018-314EF7DBB22E,sad
GA,Richmond,Caucasian,18.0,Female,Single,No,No,4.0,1900.0,Other,Other,2020-11-12 17:18:35,2020-12-10 20:23:08,0060DD19-A630-4E3C-8018-314EF7DBB22E,sad
GA,Polk,Caucasian,23.0,Female,Single,No,No,2.0,17000.0,Family and Children,Family/Divorce/Custody,2020-11-12 18:50:04,2020-12-26 16:45:57,928B3B94-82FA-4DD0-886F-BF459B198CB8,fear
GA,Polk,Caucasian,23.0,Female,Single,No,No,2.0,17000.0,Family and Children,Family/Divorce/Custody,2020-11-12 18:50:04,2020-12-26 16:45:57,928B3B94-82FA-4DD0-886F-BF459B198CB8,fear
GA,Toombs,Caucasian,46.0,Female,Married / remarried,No,No,1.0,288.0,Family and Children,Family/Divorce/Custody,2020-11-12 20:16:56,2021-04-15 15:48:20,E14BF331-F634-4356-A44A-EC8F69DD5C7D,sad
GA,Fulton,Other,28.0,Female,Single,No,No,1.0,25000.0,"Work, Employment and Unemployment",Work,2020-11-12 20:55:53,2020-11-26 21:34:42,572DD4F4-8958-49C2-AF46-CEC51380E771,fear
GA,Fulton,Other,28.0,Female,Single,No,No,1.0,25000.0,"Work, Employment and Unemployment",Work,2020-11-12 20:55:53,2020-11-26 21:34:42,572DD4F4-8958-49C2-AF46-CEC51380E771,fear
GA,Cobb,Asian,35.0,Male,Married / remarried,No,No,4.0,39500.0,Individual Rights,Civil/Constitutional Rights,2020-11-12 22:18:38,2020-12-17 21:28:52,5112D476-388A-4215-963E-BD42DDA620FF,fear
GA,Clayton,African American,28.0,Female,Single,No,No,1.0,26400.0,Other,Other,2020-11-30 22:54:08,2021-04-15 16:39:47,562FD9ED-B71A-4FF4-BF66-22F01C8A24F8,fear
GA,DeKalb,Caucasian,42.0,Female,Single,No,No,3.0,50000.0,Other,Other,2020-12-01 03:21:43,2021-04-15 16:44:53,83AB9529-9E20-46B1-A775-649F2430F7E7,fear
GA,Seminole,Caucasian,39.0,Female,Married / remarried,No,No,3.0,10000.0,Other,Other,2020-12-01 08:34:00,2021-04-15 16:45:30,FF963FBF-9572-4210-B79B-BC50347694EA,sad
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2020-12-04 20:43:34,2020-12-17 21:49:01,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2020-12-04 20:43:34,2020-12-17 21:49:01,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2020-12-22 04:40:15,2020-12-22 17:20:32,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2020-12-22 04:40:15,2020-12-22 17:20:32,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2020-12-30 18:05:37,2021-04-15 18:13:00,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-02-03 14:52:57,2021-02-03 14:54:04,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-02-03 14:56:31,2021-07-10 02:23:01,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Bulloch,African American,26.0,Male,Single,No,No,1.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-02-03 14:56:31,2021-07-10 02:23:01,F4F04018-65C2-4602-9AF7-DF1D5092017C,fear
GA,Cobb,Caucasian,55.0,Male,Divorced or Widowed,No,No,1.0,30000.0,Individual Rights,Civil/Constitutional Rights,2020-12-01 14:54:32,2020-12-17 21:41:34,0E3B3B88-75C2-4547-B397-FBA2A6E4BCA9,fear
GA,Cobb,Caucasian,55.0,Male,Divorced or Widowed,No,No,1.0,30000.0,Individual Rights,Civil/Constitutional Rights,2020-12-01 14:54:32,2020-12-17 21:41:34,0E3B3B88-75C2-4547-B397-FBA2A6E4BCA9,fear
GA,Lowndes,Other,33.0,Other,Other,,No,4.0,40000.0,Family and Children,Family/Divorce/Custody,2020-12-01 17:15:46,2021-04-15 17:21:21,C194AB24-9DBE-4FE2-B56A-812030355B24,fear
GA,Gwinnett,African American,66.0,Female,Divorced or Widowed,No,No,3.0,1316.0,Other,Other,2020-12-01 17:32:38,2021-04-15 17:21:56,F46B6243-B07F-4FAE-9151-AC075B324659,fear
GA,Muscogee,Other,30.0,Other,Other,,No,2.0,10000.0,Other,Other,2020-12-01 17:25:52,2021-04-15 17:21:39,E8637AFF-0D76-48BB-8592-69DE59DAD23F,fear
GA,Polk,Caucasian,33.0,Female,Single,No,No,5.0,14124.0,Family and Children,Family/Divorce/Custody,2020-12-01 17:38:43,2021-04-15 17:22:14,3EA65907-7109-4B5E-9C94-03FA976BE4D2,sad
GA,Crawford,Other,35.0,Other,Other,,No,4.0,25000.0,Family and Children,Family/Divorce/Custody,2020-12-01 18:53:24,2021-04-15 17:22:33,82B698DB-4150-4104-B526-D50FD79A38C5,surprise
GA,Gwinnett,Caucasian,35.0,Male,Single,No,No,2.0,34000.0,Housing and Homelessness,Housing or Property Owned,2020-12-01 19:51:51,2021-04-15 17:23:06,BA8B9BE5-2DC2-467D-9076-139E159EF39D,surprise
GA,Clayton,African American,25.0,Female,Single,No,No,4.0,20000.0,Other,Expungement,2020-12-01 20:21:15,2021-04-15 17:23:31,13ACC4BF-B111-4429-B85D-88F79A343819,sad
GA,Fulton,African American,40.0,Male,Single,No,No,1.0,0.0,Income Maintenance,Benefits,2020-12-01 21:25:09,2021-04-15 17:23:51,BF8A6B32-53F5-48B4-ADDE-868636E7DDA3,fear
GA,Cobb,Other,54.0,Other,Other,,No,2.0,22000.0,"Work, Employment and Unemployment",Work,2020-12-01 23:14:59,2021-04-15 17:24:10,16B7A240-6941-4765-B6A7-B7EDDD6AE907,surprise
GA,Fulton,Other,57.0,Other,Other,,No,3.0,20000.0,Housing and Homelessness,Housing or Property Owned,2020-12-02 00:59:52,2021-04-15 16:46:11,020B8165-2C87-479C-8218-16A157E64506,fear
GA,Spalding,African American,51.0,Female,Single,No,No,3.0,1400.0,Other,Other,2020-12-02 00:16:55,2021-04-15 16:45:50,39D7D823-F486-4677-8AAA-6913B125ACDD,fear
GA,Clayton,Caucasian,44.0,Female,Separated,No,No,2.0,0.0,Family and Children,Family/Divorce/Custody,2020-12-02 11:48:41,2021-04-15 16:48:02,9571224A-FBC3-4869-AFF5-4BB710F47CB7,fear
GA,Gwinnett,African American,40.0,Female,Divorced or Widowed,No,No,3.0,14000.0,Other,Other,2020-12-02 15:25:08,2021-04-15 16:48:44,A0BC3628-8828-4B71-8E34-0A084BD96E29,fear
GA,Rockdale,African American,50.0,Female,Single,No,No,4.0,27000.0,Individual Rights,Civil/Constitutional Rights,2020-12-02 16:07:55,2021-04-15 16:48:28,444B2B31-0B5B-4D87-A22B-60575C21CAE1,fear
GA,Forsyth,African American,25.0,Female,Single,No,No,1.0,10800.0,Family and Children,Family/Divorce/Custody,2020-12-02 16:44:07,2020-12-27 19:16:13,DED7FE06-BDCB-4A99-9E56-9B27AE2E7A18,fear
GA,Forsyth,African American,25.0,Female,Single,No,No,1.0,10800.0,Family and Children,Family/Divorce/Custody,2020-12-02 16:44:07,2020-12-27 19:16:13,DED7FE06-BDCB-4A99-9E56-9B27AE2E7A18,fear
GA,Walker,Other,34.0,Other,Other,,No,4.0,18000.0,Family and Children,Family/Divorce/Custody,2020-12-02 17:19:03,2021-04-15 16:49:04,DF217459-9087-40CB-BFF4-CC3CDFFF8768,sad
GA,Houston,Latino or Hispanic,62.0,Female,Single,No,No,2.0,0.0,"Work, Employment and Unemployment",Work,2020-12-02 17:33:10,2020-12-22 18:53:48,05F001F7-2979-450C-9F25-3D31EF3F9EFF,sad
GA,Houston,Latino or Hispanic,62.0,Female,Single,No,No,2.0,0.0,"Work, Employment and Unemployment",Work,2020-12-02 17:33:10,2020-12-22 18:53:48,05F001F7-2979-450C-9F25-3D31EF3F9EFF,sad
GA,Dodge,Asian,24.0,Female,Single,No,No,2.0,24000.0,Housing and Homelessness,Housing or Property Owned,2020-12-02 18:21:14,2021-04-15 16:49:26,5CE78C2E-30BE-4156-8EAC-76634C38637F,fear
GA,Butts,Other,39.0,Other,Other,,No,4.0,1500.0,Family and Children,Family/Divorce/Custody,2020-12-02 18:53:38,2021-04-15 16:49:44,993C3058-E7DA-4A6D-A562-E0AF8AFCC081,fear
GA,Murray,Caucasian,39.0,Male,Single,No,No,2.0,0.0,Family and Children,Wills/Inheritance,2020-12-02 20:59:27,2020-12-14 01:20:52,D85CEEF0-4A85-4304-BAC8-9BA076956801,fear
GA,Murray,Caucasian,39.0,Male,Single,No,No,2.0,0.0,Family and Children,Wills/Inheritance,2020-12-02 20:59:27,2020-12-14 01:20:52,D85CEEF0-4A85-4304-BAC8-9BA076956801,fear
GA,Cherokee,Caucasian,34.0,Other,Other,,No,1.0,24000.0,Other,Other,2020-12-03 01:56:00,2021-04-15 16:50:28,3CC04024-D80D-4868-B758-0D8E84BEA39D,fear
GA,Fulton,African American,40.0,Female,Married / remarried,Yes,No,10.0,40000.0,Other,Other,2020-12-03 02:02:47,2021-04-15 16:50:52,742DC260-3F16-410B-B87A-8CFB2CF6BDB3,fear
GA,Rockdale,African American,33.0,Male,Married / remarried,No,No,5.0,20000.0,Family and Children,Family/Divorce/Custody,2020-12-03 03:36:51,2020-12-15 01:41:51,0668D1E7-7183-4FD9-A153-596242C2ABA8,fear
GA,Liberty,Native American,28.0,Female,Married / remarried,No,No,7.0,12000.0,Other,Other,2020-12-03 04:06:22,2020-12-17 21:46:27,D7D30260-1B39-4FC1-A408-DE3AB4B1F05D,surprise
GA,Liberty,Native American,28.0,Female,Married / remarried,No,No,7.0,12000.0,Other,Other,2020-12-03 04:06:22,2020-12-17 21:46:27,D7D30260-1B39-4FC1-A408-DE3AB4B1F05D,surprise
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
GA,Effingham,Caucasian,49.0,Male,Married / remarried,No,No,1.0,10000.0,Family and Children,Wills/Inheritance,2020-12-03 05:46:00,2021-03-21 18:03:42,15044EF6-2F4D-4EA8-985C-99323A2258FC,fear
